,full_text,Label
917,"yg lebat lebat itu ka? haha RT @RINARDN: Itu yg keriting"" de :D ""iunggRTA: Jembut itu apa ya ka? hahaha RT (cont) http://wl.gs/RXw4b ",3
918,"Rumah posko sinetron cabul siram2 air kamar mandi supaya aden perut ,kepala dan gigi abis dibikin gosong ma bos PNS ORANG PAPUA",1
919,"ada org yg mati""an fanatik hingga bunuh diri utk membuat ngr boneka united nation yang di sebut negara #khilafah & mng pemilu #indonesia",1
920,@Mitsuji225 /masih nungging. Memek basah lendir becampur ludah lu. Dijilatin naik turun sampe ke lubang anus. Memek sama anus kedutan bareng,3
921,Ntar kalo ada seme lagiRT @DedekDO DitL lg yang pou ^^ hihi RT @newcp27_RPP: Puasa ngewe lagi ntar kalo uda pengen kaya semalem lagi wks,3
922,"anda berbuat baik, tolong menolong kpd org lain, itu khilafah
anda menghormati pemeluk agama lain beribadah, itu khilafah
khilafah itu system kebaikan yg menekan kezaliman, kebathilan, kemungkaran supaya tdk merajalela

semua yg baik baik itu, itulah khilafah, anda harus paham",0
923,"Ga ada yang minat nih ? 
#kontol #memek #sange #toket #memekbasah #toketgede #memeksempit #ngentot #bokep #gangbang #ngaceng #horny #bo #vcswhatsapppic.twitter.com/bZAwiZwlzV",3
924,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
925,Cerita 17 tahun bokep 17 com: 3gp Video Bokep 17Tahun Cewek Bule Cakep Toge tapi Memek Sempit. pertamanya saya k... http://bit.ly/ecZqLq,3
926,terguncang kah anda melihat kenyataan ini ???? Udahh buruan bikin bom panci terus ledakin di gereja kan dianggap jihad memerangi orang kafir dan dapat ganjaran 72 bidadari perawan daripada anda galau huehuehue,1
927,Mik pok :D RT @JRX_SID: Gapapa kafir yg penting tidak sepilis dan bikin bom RT @alvin_depresi: agama itu apa? Saya kafir bli :) *kisshug*,1
928,RT@erwinarnada: Timingnya gak tepatlah tayangin cerita gimana Imam Samudra cs bilang Bali pusat orang kafir. Luka hati org Bali krn bom,1
929,"KALO SAJA ALI IMRON TAU KALIAN SEMUA YG SUKA KAFIR KAFIRIN MUSLIM LAIN MUNGKIN SDH MAMPUS DI BOM SAMA DI, GOBLOK pic.twitter.com/4jSGoq1nNl",1
930,"WtfRT ulil: Film ""Minion"" ternyata temanya ttg ""khilafah"". Kisah tiga minion mencari seorang imam bagi mereka. Pengikut HTI harus nonton:)",1
931,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
932,Foto Memek Abg Sma Mesum Terbaru: Foto Memek Abg Sma Mesum Terbaru – Buat para sobat muda yang pengen l... http://bit.ly/1TdVqf4  #ngewe,3
933,Film Jepang Romantis Diantara Dua Pilihan - Subtitel Indonesia https://youtu.be/OMVMNvgoT0c  #memek #hot #memekbasah #goyangan #sange #mesum #nafsu #janda #ngentot #nafsubirahi #jandabinal #jandasange #perawan #toket #memektembem #toketgede #toketbesar #tokettante #memekabg #memekgatel,3
934,"Ap yg kmu risaukan?segera susul langkah mereka,kalo bisa,dahului cita2 mereka..tegakkan khilafah dbumi indonesia,rangkul semua negara.",1
935,Lo juga cantik dikalangan para monyet RT @SyaviraPutriS: Lo emang cantik tapi kalo lo tinggal di papua RT @fnoorisya: @SyaviraPutriS dp,1
936,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
937,@BencoolenEl WOYYYY DONGO GOBLOK IDIOT TOLOL BIN BAHLUL BIN ONENG BIN KUCLUK loe pikir membuka AKSES JALAN TRANS PAPUA itu KEMENPUR sendiri itu hasil kerjasama TNI & KEMENPUR lalu gak boleh gitu di sosialisasikan KALAU PUNYA OTAK DI PAKAI BUKAN DI TARUH DI DENGKUL,1
938,"""Gw juga ngimpi SENTILIN BIJI BABI AHOK, pcetar Pcetar, langsung kejang2 die, ngadu ke Jkw, Jkw: makanye sunat dulu, bru NGOMONG Almaidah.""",1
939,"Om2 cabul kumat rwek RT @BL_rock: Ingin ku bunuh pacarmu,saat dia remas tetek kananmu.di depan kedua mataku-ganti lirik-dewa:))",3
940,"Tante Jilbab Sepong Kontol Gede Mulut Sampe Gak Muat: Foto Tante Jilbab Sepong Kontol Gede, foto sex, foto pan... http://bit.ly/1RnxTCi ",3
941,sini cakgu ajarin yah sayang...tetek itu the same is tits :D cakgu punya bigtit loh:D cuba kau remas upin,3
942,Ceramahnya Abu Marlo ga berisi bagaimana merakit bom atau anjuran membunuh kafir sih. Jadi dianggap aneh sama kaum fundies di sini.,1
943,"Pretttt sumbu pendek Bahlul
Susul aja tuh junjungan lu di BUI,sekalian belajar Rakit Bom .
247 jt populasi WNI di indonesia, versi Toilet kencing onta hax 7 jt muslim, yg jd alumni Monas doang,Yg lainx Kafir.... Wkwkwkwk pic.twitter.com/SNtby5h7ww",1
944,"Open yaaah  | Line : Tiarakhrisma
#openvcs #vcs #videocallsex #videobokep #cs #ps #phonesex #chatsex #sange #bokep #ngewe #bisyar #bispak #bokepindo #memekbasah #toge #ngentot #testivcs #testics #testips #testichatsex #testivideocallsex",3
945,"Iya sm cine :') RT @mirahprnamasari: Kamu kasar ya trnyata :') RT @baranakha: Dasar cina!!! Ganyang cine loleng,cina naskleng RT @boribora14",1
946,Yuk jihad kok bunuh diaRT @ErikFebrianda: @okkynugraha @adit_FPI bung oky gw bantu lu kita cincang dy jadi sate babi  ... http://tmi.me/rzC1,1
947,Aksi teriak2 ganyang cina dan kafir yg bakal diputar di bioskop milik cina dan kafir? Atau mau diputar di layar tancep? https://twitter.com/Metro_TV/status/867184746589175808 …,1
948,"RT @ratihcuichle ayo qt bunuh orang kafir aii..skalian bulan madu RT @ratihcuichle: Mlem jum'at,wktux cri mangsa(¬-̮¬)",1
949,"BAHAN COLI 
#bokepsemi #bokepindo #sepong #amoy #bisyar #lonte #jablay #crot #igo #amoysange #panlok #sange #ngewe #memek #tante #ngentot #sex #janda #sexy #bispak #birahi #toket #puting #jilmek #seks #kontol #SANGE_AAAAAAAAAAHpic.twitter.com/NSUDS9uzzt",3
950,"@dewkhairunissa Panjang 29cm, berurat, tegang, dan penuh dng peju!..Malam ini kontol aku buat kamu, dear.. #sange #memek #ngentot #hardsex",3
951,"Dua manusia yg harus kamu mute tweetnya:
1. Yg tweetnya wagu (sengit gawan).
2. Yang masih bahas kejelekan ahok, khilafah dan negara islam.",1
952,"Selamat malam say, ada yang minat Vcs ? Yuk dm atau mention aku yuk mumpung free nih 
#kontol #ngaceng #memek #memekbasah #memeksempit #toketgede #toket #ngentot #sange #horny #cumshot #kontoljogja #memekjogja #bojogja #sangejogja #hornyjogja #toketjogja #bokep #vcswhatsapp",3
953,"Kepada Segenap Muslim Cyber Army



Terus Gaungkan kebenaran..

Terus Gemakan kebenaran..

Jangan pernah berhenti!



INGAT..!!

MCA itu melawan fitnah, bukan membuat fitnah!

MCA itu melawan kebohongan, bukan membuat kebohongan!

MCA itu melawan yang bathil, bukan membuat kebathilan!

•pic.twitter.com/Ny6ZLyuBED",0
954,Ayo kita berjihad membunuh yang kafir RT @rzlmntvny: makanya kita bunuh biar dapet pahala RT @putriayuajeng Aku (cont) http://tl.gd/9u417v,1
955,"najis org GILA bgt! RT febzsukakontol: Mau coba?coba di gwe!mention aja ""@rezkoy: Masukin kontol ke dalam memek #frontaldikitlaah",1
956,"Ckckckckck rusuuhan RT @yoskasavidon: Wew RT @andhiesouldj: Drpda lu ngmgin yg isinya kosong, mending lu kesini bro sepong kontol gw wkwkwk",1
957,mentong ine susan e minta dilempari batu. dasar cina RT @Sumego97: SUSAN SAPA? :O RT @drachmawaty: GANYANG SUSAN @xiiaojie RT @,1
958,"Haii cewe sange, yang butuh jasa jilmek dan pengen nyepong kontol DM. Kalo buat jalan, nonton, makan, shopping juga boleh. DM yaa
#tantegirang #abgsange #abgbugil #abghorny #abgjakarta #tantesange #TanteJahat #tantejakarta #curhatjomblo #kontolgede #kontol #memek #memekbasah",3
959,RT @missyshahnaz RT @rozkong: RT @missyshahnaz RT @rozkong: ah tai anjing babi ngentot kontol memek bangsat! Ah kesel gue anjing!,1
960,"Sudah pasti versi Al-Qur'an, makanya khilafah jgn dibenci tapi harus diluruskan, sudah banyak rakyat yg terjebak soal ini.",1
961,Ati2 - org yg munafikun & kafir itu punya bom nuklir. Tinggal lepas-  byebye fever. Too much kl bilang mereka takut liat ginian doang mah. #JustSayinghttps://twitter.com/NegeriBoneka/status/936756416114593793 …,1
962,Jilat Remas Gigit Puting Susu Cewek Hot: Jilat Remas Gigit Puting Susu Cewek Hot- Puting Susu Cewek di Jilat d... http://bit.ly/1Gi0xQB ,3
963,":D RT @oLeLGISSI: Haha,nyadar jhon,ko cina aku aceh RT  @Johnitomo: Kapreh merdeka, kah phon lon ganyang !! ... (more) http://tm.to/MYGtC ",1
964,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
965,"@witajelek Panjang 29cm, berurat, tegang, dan penuh dng peju!..Malam ini kontol aku buat kamu, dear.. #sange #memek #ngentot #hardsex #bdsm",3
966,"serta paha kiri cewek dibuka lebar agar masuknya kontol ke lubang memek bisa masuk semua dan jari tangan kiri saya bisa sambil usap - usap itil cewek, itu baru disebut posisi santai tapi enak.  WA - 085773517472 & call /sms - 082311053023.",3
967,Takbir nji sambil mengacungkan golok bunuh kafir ganyang cina usir cina yawoloh nji piring lu ada kepala kapir hasil penggalan anak buah lu,1
968,Sy ngepen(paporit bagettt) k tante2 girang & janda2 yg mmbutuhkan kpuasan(birahi) krena sy ga mau smpai kontol sy masuk k memek PSK,3
969,"oi kafir jgn membwa2 agama anda,ingt org yahudi liat di timur sna hujan bom menghantui suriah palestina,irak dll?paham anda?",1
970,Ya begitulah kira kira..  klo iya muslim indonesia gak hidup tuh cina di sini. Bukti nya apa.. kita muslim baik sama cina.  Kita muslim toleransi sama cina. Memang sih ada sebagian cina jahat yg harus kita ganyang. Namanya jg manusia. Ada yg baik ada yg jahat.,0
971,jihad atuh etamah :))RT @tifatifot: Allahu Akbar Allahu Akbar RT @vivalarockin: dez tak dez tak dug dug dug !RT @tifatifot: Ayo kita bunuh,1
972,"Pistol , bom , mechine gun dan bayak lagi ialah senjata bagi orang kafir tapi bagi muslim , senjata kita yang paling power ialah DOA .",1
973,Gaberani mba;D RT @amah_170196: Usir aja nit ahah RT @LutfiAnitaa: Kafir semua ni temen2nya mas wahyu pada engga sholat tarawih._.,1
974,"Cita-cita yg bagus ""@aan_04: tamat sma ini men pacak nak ke timur tengah, muat bom, ke israel, ngebom kafir yahudi""",1
975,ABG Buas Jilat Sepong Kontol: ABG Buas Jilat Sepong Kontol | saya baru saja mendapatkan kerjaku di kota B* seh... http://bit.ly/1RlCzZn ,3
976,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
977,"pandu ngeri mainnya ud remas tetek aja udah hahaha RT @dinininid: astagfirullah pandu,lapor nu T.T RT @nuraidrkoto: Kaaaaaak @dinininid pand",3
978,"Jadi mau sampai kapan daerah Indonesia timur, terutama Papua jadi bahan gorengan? Ngegoreng sampe bikin gosong iya, ikut berkontribusi ngebangun enggak.",1
979,Pengen ngentot nieh ..... #tantegirang #gigolo #PERAWAN #Bispakbali #tantejogja #gigolojogja wa aja ... open nieh buat mereka yang pengen di penuhi ... wa aja ya #tantejakarta #brondongjogja,3
980,"Sudah jaman nya begitu, itu semua tidak bisa dipungkiri itulah yang disebut orang kafir bertopeng Islam. Orang2 seperti itulah yang pertama harus kita usir dari Indonesia ini",2
981,"Kiri itu seksi, belok kiri itu saksi. Saksi bahwa negara ini masih anti demokrasi tapi tidak anti bagi yg ingin dirikan khilafah. #celoteh",2
982,"Coba Amerika bilang kristen di bom di mesir, Rusia bilang negaranya dikacaukan teroris Chechnya. Dan karena mereka tdk punya nabi, lalu mereka - 2 negara nuklir yg kafir itu - ngebom sembarangan. Apa ngga habis peradaban manusia ?",2
983,"Beng gua engas baca twitlu ""@selviaoctaviany: Kuarkan lah lidah mu,lalu ku remas susu mu, sruppp:*""@Kartikanggraini: Bercumbu lah dengan k",1
984,Drpd pke jari enakan pake kontol opa RT @LadiesRina: udah hampir 6 bln ga ngentot memek gw jd sempit banget. mau masukin 2 jari udah,3
985,"Trus yg kmren2 jenazah ditolak di masjid buat di sholatin, yg muslim di usir dr mesjid, demo2 teriak kafir ggantung bunuh,lbh nkri??",1
986,"Kumis atas lah. Kan jembut udh lebat kwk RT@Defribaim: Kumis bawah apa atas ? Jiahaha RT @davigateguh: Pengen dah numbuh kumis -__-yg lebat""",3
987,"Goblok Polisi Binatang Tdk Tau Aturan Pukul jgn jadi polisi sdh.

Polisi Yg Main Pukul Pake senjata semua akan masuk ke dlm Api Besar.....Amen",1
988,"sy merindukan khilafah islam, bukan rindu khilafah islam yg tegak harus dg kelompok sy. | ikhlaskan diri krn Allah. buang rasa dengki",0
989,"lah, apa kalo mau ganti sistem khilafah harus pemimpinnya yg agamis gt? menurutku engga, wong udah di wakilin sm neno, tengkudzul, felixsiauw, dsb.",3
990,"Haha betul RT @iannuaryy: Makany ganyang cina hhaRT astikaa: Dasar cina..barangnya tdk bisa ditawar,giliran barangta sdh d ksh murah,pake",1
991,"Buat seluruh anggota FPI se-Indonesia ayo jihad ke gaza, daripada  bunuh orang masuk neraka, mending disana kalian MATI berharap masuk surga",1
992,"@tiwfny heh kontol, jan sok pemes lu di rp, arby? nama cwok ye? dasar memek berkontol lo koar koar mau mati segala 2",3
993,"aku suka twit e arek iki RT @enengkarin: heh, mulutnya di kontol dong kalo ngomong | “ wirzrawk: kalo memek memek udang kuah? RT @det",3
994,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
995,Kalo ane gila IDEOLOGI kenapa? Lo mau bilang khilafah harus ada di bumi nusantara? Ane cincang2 dulu baru bisa ngomong gitu!,1
996,"Yg diharapkan kejadian. Doi buka clana mhadap sy dan kluarin kontol setengah tegang yg besar smbl  manggil "" niih.....!! "". Tanpa ba bi bu, lgsg sepong. Dluar dugaan. Org ny cakep tegap body s3curity. End crt, tukeran nomer. ",3
997,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
998,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
999,Kenapa hrs monyet sih mi? -_- RT @RizmiRZM: Wkwk temenan sama monyet2 di papua kak RT @iseyeee: Ogah de-_- Maunya ke belitung :D RT @RizmiRZ,1
1000,ABG Buas Jilat Sepong Kontol: ABG Buas Jilat Sepong Kontol | saya baru saja mendapatkan kerjaku di kota B* seh... http://bit.ly/1RlCzZn ,3
1001,@jenclara haiii followback aq donk... Di ava km yg mana... Tp yg mana aja semua sexy... Jd horny pengen ngentot km say,3
1002,biyar ku basahi memek mu sayang dengan. Lidah ku kan ku remas tetek mu ku jilat  buka sayang cela mu  ini Nmr wa +6011124815,3
1003,"@dik_sisidik @Diana_bilah ia brkoar-koar doang dirikan khilafah tnpa prjuangan,dimana2 tuh pke rumus ada aksi ada reaksi
no action talk only",2
1004,Jilat Remas Gigit Puting Susu Cewek Hot: Jilat Remas Gigit Puting Susu Cewek Hot- Puting Susu Cewek di Jilat d... http://bit.ly/1Gi0xQB ,3
1005,Film Jepang Romantis Diantara Dua Pilihan - Subtitel Indonesia https://youtu.be/OMVMNvgoT0c  #memek #morning #memekbasah #goyangan #sange #dadamontok #mesum #nafsu #janda #boking #ngentot #nafsubirahi #jandabinal #jandasange #perawan #memektembem #toketgede #toketbesar #tokettante,3
1006,@Prabowo08 kami tau bpk melemparkan BOM perbedaan RAS dgn mngendarai PKS pdhl bpk sendiri ga py agama.Bpk blg Jokowi Kafir keturunan Cina.,1
1007,"gelap,,begitu gelap dunia ini d'bwah sistep kapitalisme democrazy..saatnya dunia bangkit dan tegakan khilafah,.. pic.twitter.com/ovRXlXtyp2",0
1008,"selamat jalan budal nang MALAYSIA aku jihad,bom bunuh diri nang jeruh stadion. RT @qory_46: solehun_rasta ayo twitan bareng :-)",1
1009,"BAHAN COLI 
#bokepsemi #bokepindo #sepong #amoy #bisyar #lonte #jablay #crot #igo #amoysange #panlok #sange #ngewe #memek #tante #ngentot #sex #janda #sexy #bispak #birahi #toket #puting #jilmek #seks #kontol #SANGE_AAAAAAAAAAHpic.twitter.com/uVEUOoUxda",3
1010,RT @Adefsurya: Solusi utk harga cabe TEGAKAN KHILAFAH.. RT @ubegebe: denger2 cabe mahal gara2 konspirasi yahudi. --> Hehe harus Khilafah ya?,1
1011,"Aku bantu, tolong pak @DivHumasPolri Somad HTI diperiksa karena telah menghina Nabi, merendahkan Nabi mendukung HTI utk tegakkan khilafah. https://twitter.com/SopyanRohmat/status/950216746975162368 …",1
1012,Pengikut nabi muhammad maniak seks~> RT @anti_konspirasi: @RanggaYoyoy @7udas_Isk yuk kita bunuh...kafir kristen....kristen agama anjink ya.,1
1013,@CACAsexy aku jilatin miss V kamu yup.... Trus naik keatas ke puting susu kamu... Aku lumat yup... Tangan kiri aku remas-remas payudara kamu,3
1014,"""Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor""",2
1015,Foto Bugil Hot Tante Jembut Lebat: Foto Bugil Hot Tante Jembut Lebat – Tante foto bugil tampak hotFoto Bugil C... http://bit.ly/1RM9dt0 ,3
1016,Kontol nya blm bangun nhe.tp gede bngt...bukunya aza gk d cukur dri smp..smpai SMk....mnataaaapppp klo d sepong yuachz,3
1017,Gk bayangin kalo prabowo beneran menang. Org d belakang prabowo itu pendukung HTI mendukung khilafah d indonesia. Bayangin aja minoritas kayak saya bakal d halal2in darahnya buat d bunuh,2
1018,"RT @glrhn: Ayo Yang bilang mau pindah, mau bunuh diri, mau jadi kafir, mau lari bugil dan mau masturbasi di tempat umum silakan dilaksanakan",1
1019,@Tiwi_Seksi yuk!yuk!aku remas tetek mu sambil aku jilat memek mu hingga basah sayang!!kamu bisa kulum kontol ku hingga pancut!,3
1020,OPEN BO KHUSUS CEWE BERANI VCOL ITIL COLMEK SM SUSU REMAS DPT DUET 10 JUTA RUPIAH LGSUNG DI TRSFER KE REK BCA BRI BNI MANDIRI DLL SEHABIS VC ITIL COLMEK YG BERMINAT HUB WHATSHAP SAYA 082294291247-OK INFO POSITIF DTG SEGERA.,3
1021,"Klo HTI berdemo suarakan tegakkan khilafah&syariah, #PKS&Kembarannya ""utak atik UU"" bgmn aturan Allah dmasukkan,UU anti porno,UU produkHalal",3
1022,"Kapan ulama Saudi fatwakan serang ISIS, kecam AS, usir Zionis dari tanah al-Quds, malah yg byk kita dengar bid'ah+sesat+kafir sesama muslim?",1
1023,Abis itu. Dia mohon sama aq.. Untuk jilat kontolnya dia.. Ya aku mau tapi takut.akhirnya aq coba ajj deh sepong kontol dia..,3
1024,Saya kira umat Islam yg masih mahu kepada khilafah(empayar Islam/pemerintahan muslim) harus sedar gesaan itu tidak berpijak di bumi yg nyata,2
1025,Ganyang bon! Hahaa RT @dyotabaskhara: emang deh cina ga punya hati.. ada balita di tabrak lari di diemin aja dong balitanya di pinggir jalan,1
1026,"Mba belajar syariat Islam dari Allah langsung memangnya? Apa yang mba pahami itu 100% benar dan yang gak sepemahaman dengan mba salah? Saya gak setuju khilafah, Gus Dur, KH Hasyim Asyari gak pernah dirikan negara Islam. Apa mereka salah pemahaman mba?",2
1027,@bokep #kenyal #susukenyal #puting #anaksekolahsex #jav #hot #sexhot #bokepterbaru #peju #anaksekolahbelajarsex #perawan #pecahperawan #toketgede #remes #remassusu #videojavterbaru #hotfilm #ahh video jav hd >> https://goo.gl/8FFm6P pic.twitter.com/eMpQI4hOy4,3
1028,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
1029,"Kl kelompok yg di sebelah kanan itu pendukung khilafah, aku setuju. Tapi @republikaonline harus kasih penjelasan itu umat apa. Kl itu umat NU, jelas @republikaonline sedang kerasukan roh PKS.",2
1030,Jadi inget proklamasi yg isinya tentang pemindahan kekuasaan dan lain2 dg atas nama bangsa indonesia. Ini sekarang koar2 ganti sistem tegakkan negara khilafah po ga pernah belajar pancasila? Kewarganegaraan? Sejarah? Udah tua juga lu pada heuh,1
1031,"ud woyyy!! byk yg lyat ne.. RT Wow ! RT @jihan_luis: @kvinzz_loh tp emg nyatany gt,, gw emng jembut na lebat, ketek gw apa lg.",3
1032,"Lagipula kalo emang mau jadi negara Khilafah,harus ada orang yang bener bener kuat untuk jadi Khalifahnya.Dan menurut gue,orang itu belum ada.@JackVardan .

#2019GantiPresidenhttps://twitter.com/JackVardan/status/1035947941880455169 …",2
1033,Rusun gw jgn loe rusakk bwat ngewe yahhh . . Dasar cebong!!! RT @SiDjalu: Duuhh ujan bikin pengen ngewe!!! Ada yg month ewi ama gw ga??? ...,2
